Respondent ID,Category,Question,Response,Race,Gender,Province,Occupation,Demography
1.14368E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",Renosterveld fire management,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14368E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",nutrient pathways (edaphics to primary production),White,Male,Limpopo,,White | Male | Limpopo | nan
1.14367E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",integrating fire and invasive alien vegetation management,African,Female,Western Cape,,African | Female | Western Cape | nan
1.14367E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",Effect of traditional annual burning on coastal grassland species,White,Male,Eastern Cape,,White | Male | Eastern Cape | nan
1.14367E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",Mountain catchment fire management,White,Male,Western Cape,,Caucasian | Male | Western Cape | nan
1.14367E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",Educate the indigenous populations,White,Male,Mpumalanga,,European | Male | Mpumalanga | nan
1.14367E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",Fire behaviour,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14367E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",Fire behaviour and fuel models,,Male,Western Cape,,nan | m | Western Cape | nan
1.14367E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",Local environments,,Male,Western Cape,"a.	Firefighter (general)","nan | Male | Western Cape | a.	Firefighter (general)"
1.14367E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",Milkwood forest and wildfire function,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14367E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",,,,North West,,nan | nan | North West | nan
1.14367E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",Invasive alien species and the effect thereof on wildfires,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14367E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",Involvement of Traditional Authorities,White,Male,North West,,White | Male | North West | nan
1.14366E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",Time of year to burn,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14366E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",the use of fire to control invasive aliens,White,Male,Mpumalanga,"a.	Firefighter (general)","w | m | Mpumalanga | a.	Firefighter (general)"
1.14366E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",Impacts of fire on the rural-urban interface,White,Male,KwaZulu Natal,,European | Male | KwaZulu Natal | nan
1.14366E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",impact of wildland fire on vertebrates,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14366E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",,White,Male,Western Cape,,Caucasion | Male | Western Cape | nan
1.14366E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",Legislation to support prescribed burns,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14366E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",Causes of unwanted fires,,,Mpumalanga,,nan | nan | Mpumalanga | nan
1.14366E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",,White,Male,Gauteng,,White | Male | Gauteng | nan
1.14366E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14366E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",Fuel load reduction strategies for the different biomes,White,Male,Western Cape,"a.	Firefighter (general)","White | Male | Western Cape | a.	Firefighter (general)"
1.14366E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14366E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14362E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",Fuel models,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14366E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",Impact of large fires on ecosystem services,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14366E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?","Urban interface fires, Gauteng areas",White,Female,Gauteng,,White | Female | Gauteng | nan
1.14362E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",,White,Male,Eastern Cape,,White | Male | Eastern Cape | nan
1.14362E+11,Additional Insights,"If you think there is insufficient wildland fire related research in South Africa, which topics would you suggest for further study?",,,,,,nan | nan | nan | nan
1.14379E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Neither agree nor disagree,,,Western Cape,,nan | nan | Western Cape | nan
1.14379E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat disagree,White,Male,Free State,,European | Male | Free State | nan
1.14379E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14372E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14379E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Male,Western Cape,,White | Male  | Western Cape | nan
1.14378E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14377E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14377E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat disagree,White,Male,Mpumalanga,,Caucasian | Male | Mpumalanga | nan
1.14377E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Male,Western Cape,"a.	Firefighter (general)","White | Male | Western Cape | a.	Firefighter (general)"
1.14377E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Neither agree nor disagree,,,Western Cape,,nan | nan | Western Cape | nan
1.14377E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Neither agree nor disagree,White,Male,Western Cape,"a.	Firefighter (general)","White African | Male | Western Cape | a.	Firefighter (general)"
1.14377E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Neither agree nor disagree,White,Male,Western Cape,"a.	Firefighter (general)","White | Male | Western Cape | a.	Firefighter (general)"
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat disagree,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,,Male,Western Cape,"a.	Firefighter (general)","nan | Male | Western Cape | a.	Firefighter (general)"
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Male,Eastern Cape,,White | Male | Eastern Cape | nan
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Male,Western Cape,,European descent | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Neither agree nor disagree,White,Female,Western Cape,,Caucasian | Female | Western Cape | nan
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Strongly agree,White,Female,Western Cape,,White | Female | Western Cape | nan
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat disagree,White,Male,Western Cape,,w | m | Western Cape | nan
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat disagree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Neither agree nor disagree,,Male,Eastern Cape,,nan | Male | Eastern Cape | nan
1.14366E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Neither agree nor disagree,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,,Male,Western Cape,"a.	Firefighter (general)","nan | Male | Western Cape | a.	Firefighter (general)"
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Strongly agree,,,Western Cape,,nan | nan | Western Cape | nan
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat disagree,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat disagree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Strongly agree,White,Male,Western Cape,,caucasian | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat disagree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Strongly agree,White,Male,Western Cape,"a.	Firefighter (general)","White | Male | Western Cape | a.	Firefighter (general)"
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Strongly disagree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Strongly agree,,Female,Western Cape,"a.	Firefighter (general)","nan | Female | Western Cape | a.	Firefighter (general)"
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Male,Western Cape,"a.	Firefighter (general)","Caucasian | Male | Western Cape | a.	Firefighter (general)"
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Strongly agree,,,Western Cape,"a.	Firefighter (general)","nan | nan | Western Cape | a.	Firefighter (general)"
1.14366E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Strongly disagree,White,Male,KwaZulu Natal,,White | Male | KwaZulu Natal | nan
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Strongly agree,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Neither agree nor disagree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Male,Western Cape,"a.	Firefighter (general)","White | Male | Western Cape | a.	Firefighter (general)"
1.14366E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,South African,Female,Western Cape,,South African  | Female | Western Cape | nan
1.14375E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat disagree,,,,,nan | nan | nan | nan
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,,Male,Western Cape,"a.	Firefighter (general)","nan | Male | Western Cape | a.	Firefighter (general)"
1.14376E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Female,Western Cape,,White | Female | Western Cape | nan
1.14375E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,,,,Western Cape,,nan | nan | Western Cape | nan
1.14375E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Strongly disagree,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14367E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Strongly agree,White,Female,Western Cape,,White | Female | Western Cape | nan
1.14375E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,Coloured,Male,Western Cape,,Coloured | Male | Western Cape | nan
1.14375E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Neither agree nor disagree,White,Male,Limpopo,"a.	Firefighter (general)","caucasian | Male | Limpopo | a.	Firefighter (general)"
1.14375E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,,,Western Cape,,nan | nan | Western Cape | nan
1.14375E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat disagree,White,Male,KwaZulu Natal,,White | Male | KwaZulu Natal | nan
1.14366E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,,White,Male,Western Cape,"a.	Firefighter (general)","White | Male | Western Cape | a.	Firefighter (general)"
1.14375E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,,,Western Cape,,nan | nan | Western Cape | nan
1.14375E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Male,North West,,White | Male | North West | nan
1.14375E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Neither agree nor disagree,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14375E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Male,Western Cape,"a.	Firefighter (general)","White | Male | Western Cape | a.	Firefighter (general)"
1.14375E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,,White,Female,Western Cape,,White | Female | Western Cape | nan
1.14375E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,,,Western Cape,,nan | nan | Western Cape | nan
1.14375E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Strongly agree,White,Male,Western Cape,"a.	Firefighter (general)","White | Male  | Western Cape | a.	Firefighter (general)"
1.14375E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Male,Western Cape,,White | M | Western Cape | nan
1.14375E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Male,Northern Cape,,White | Male | Northern Cape | nan
1.14375E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Strongly agree,Black,Male,Western Cape,,Black | Male | Western Cape | nan
1.14374E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,,White,Female,Western Cape,,White | Female | Western Cape | nan
1.14372E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Neither agree nor disagree,,Female,Western Cape,,nan | Female | Western Cape | nan
1.14371E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,,Human,Male,Gauteng,,Human | Male | Gauteng | nan
1.14371E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Strongly agree,,,Western Cape,,nan | nan | Western Cape | nan
1.14371E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Strongly agree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14371E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,African,Male,Western Cape,,African | Male | Western Cape | nan
1.1437E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Male,Mpumalanga,,White | Male | Mpumalanga | nan
1.1437E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14369E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14369E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Neither agree nor disagree,White,Female,Western Cape,,White | Female | Western Cape | nan
1.14369E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Neither agree nor disagree,,,Western Cape,,nan | nan | Western Cape | nan
1.14369E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Strongly disagree,White,Male,North West,,White | Male | North West | nan
1.14369E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,Black,Male,Western Cape,,Black | Male | Western Cape | nan
1.14369E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Strongly disagree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14369E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat disagree,White,,Mpumalanga,,White | nan | Mpumalanga | nan
1.14368E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Neither agree nor disagree,White,Female,KwaZulu Natal,,White | Female | KwaZulu Natal | nan
1.14368E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14368E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Male,Limpopo,,White | Male | Limpopo | nan
1.14367E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,African,Female,Western Cape,,African | Female | Western Cape | nan
1.14367E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat disagree,White,Male,Eastern Cape,,White | Male | Eastern Cape | nan
1.14367E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Male,Western Cape,,Caucasian | Male | Western Cape | nan
1.14367E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Male,Mpumalanga,,European | Male | Mpumalanga | nan
1.14367E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14367E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,,Male,Western Cape,,nan | m | Western Cape | nan
1.14367E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Strongly disagree,,Male,Western Cape,"a.	Firefighter (general)","nan | Male | Western Cape | a.	Firefighter (general)"
1.14367E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Neither agree nor disagree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14367E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat disagree,,,North West,,nan | nan | North West | nan
1.14367E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14367E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Strongly agree,White,Male,North West,,White | Male | North West | nan
1.14366E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Strongly agree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14366E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Strongly agree,White,Male,Mpumalanga,"a.	Firefighter (general)","w | m | Mpumalanga | a.	Firefighter (general)"
1.14366E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Strongly disagree,White,Male,KwaZulu Natal,,European | Male | KwaZulu Natal | nan
1.14366E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14366E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,,White,Male,Western Cape,,Caucasion | Male | Western Cape | nan
1.14366E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14366E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,,,Mpumalanga,,nan | nan | Mpumalanga | nan
1.14366E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Neither agree nor disagree,White,Male,Gauteng,,White | Male | Gauteng | nan
1.14366E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Strongly agree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14366E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Male,Western Cape,"a.	Firefighter (general)","White | Male | Western Cape | a.	Firefighter (general)"
1.14366E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14366E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14362E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat disagree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14366E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Strongly disagree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14366E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Female,Gauteng,,White | Female | Gauteng | nan
1.14362E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,Somewhat agree,White,Male,Eastern Cape,,White | Male | Eastern Cape | nan
1.14362E+11,Additional Insights,There are official processes for investigating the origin and cause of wildland fires in your province.,,,,,,nan | nan | nan | nan
1.14379E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,,,Western Cape,,nan | nan | Western Cape | nan
1.14379E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat disagree,White,Male,Free State,,European | Male | Free State | nan
1.14379E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14372E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14379E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,White,Male,Western Cape,,White | Male  | Western Cape | nan
1.14378E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14377E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14377E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Strongly agree,White,Male,Mpumalanga,,Caucasian | Male | Mpumalanga | nan
1.14377E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Strongly agree,White,Male,Western Cape,"a.	Firefighter (general)","White | Male | Western Cape | a.	Firefighter (general)"
1.14377E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Neither agree nor disagree,,,Western Cape,,nan | nan | Western Cape | nan
1.14377E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Neither agree nor disagree,White,Male,Western Cape,"a.	Firefighter (general)","White African | Male | Western Cape | a.	Firefighter (general)"
1.14377E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat disagree,White,Male,Western Cape,"a.	Firefighter (general)","White | Male | Western Cape | a.	Firefighter (general)"
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat disagree,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,,Male,Western Cape,"a.	Firefighter (general)","nan | Male | Western Cape | a.	Firefighter (general)"
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat disagree,White,Male,Eastern Cape,,White | Male | Eastern Cape | nan
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Strongly agree,White,Male,Western Cape,,European descent | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,White,Female,Western Cape,,Caucasian | Female | Western Cape | nan
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Strongly agree,White,Female,Western Cape,,White | Female | Western Cape | nan
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,White,Male,Western Cape,,w | m | Western Cape | nan
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat disagree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Neither agree nor disagree,,Male,Eastern Cape,,nan | Male | Eastern Cape | nan
1.14366E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Neither agree nor disagree,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat disagree,,Male,Western Cape,"a.	Firefighter (general)","nan | Male | Western Cape | a.	Firefighter (general)"
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Strongly agree,,,Western Cape,,nan | nan | Western Cape | nan
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,,Male,Western Cape,,nan | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,White,Male,Western Cape,,caucasian | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,White,Male,Western Cape,"a.	Firefighter (general)","White | Male | Western Cape | a.	Firefighter (general)"
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,White,Male,Western Cape,,White | Male | Western Cape | nan
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Neither agree nor disagree,,Female,Western Cape,"a.	Firefighter (general)","nan | Female | Western Cape | a.	Firefighter (general)"
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,White,Male,Western Cape,"a.	Firefighter (general)","Caucasian | Male | Western Cape | a.	Firefighter (general)"
1.14376E+11,Additional Insights,There are national or regional wildland fire prevention and fire management programs or plans.,Somewhat agree,,,Western Cape,"a.	Firefighter (general)","nan | nan | Western Cape | a.	Firefighter (general)"
